465	memphis	names	Memphis	Memphis was an ancient capital city in Egypt, along the Nile River.  * Memphis was located in Lower Egypt, just south of the Nile River delta, where the soil was very fertile and crops were plentiful. * Its fertile soil and important location between Upper and Lower Egypt caused Memphis to become a major city of trade and commerce.  (Translation suggestions: Translating Names)   )	['H4644', 'H5297']	 egypt, nileriver	* Hosea 09:06
466	meshech	names	Meshech	Meshech is the name of two men in the Old Testament.  * One Meshech was a son of Japheth. * The other Meshech was a grandson of Shem. * Meshech was also the name of a region of land, which was probably named after one of these men. * The region of Meshech may have been located in part of what is now the country of Turkey.  (Translation suggestions: How to Translate Names)   	['H4851', 'H4902']	 japheth, noah, shem)	* 1 Chronicles 01:5-7* Ezekiel 27:12-13* Genesis 10:2-5* Psalms 120:05
467	mesopotamia	names	Mesopotamia, Aram Naharaim	Mesopotamia is the area of land between the Tigris and Euphrates Rivers. Its location is in the region of the modern day country of Iraq.  * In the Old Testament, this region was called "Aram Naharaim." * The word "Mesopotamia" means "between rivers." The phrase "Aram Naharaim" means "Aram of two rivers." * Abraham lived in the Mesopotamian cities of Ur and Haran before moving on to the land of Canaan. * Babylon was another important city in Mesopotamia. * The region called "Chaldea" was also part of Mesopotamia.  (Translation suggestions: How to Translate Names)   	['H763', 'G3318']	 aram, babylon, chaldeans, euphrates)	* Acts 02:09* Acts 07:1-3* Genesis 24:10-11
468	micah	names	Micah	Micah was a prophet of Judah around 700 years before Christ, when the prophet Isaiah was also ministering to Judah. Another man named Micah lived during the time of the judges.  * The book of Micah is near the end of the Old Testament. * Micah prophesied about the destruction of Samaria by the Assyrians. * Micah rebuked the people of Judah for disobeying God and warned them that their enemies would attack them. * His prophecy ends with a message of hope in God, who is faithful and saves his people. * In the book of Judges, the story is told of a man named Micah living in Ephraim who made an idol out of silver. A young Levite priest who came to live with him  stole the idol and other things, and took off with a group of Danites. Eventually the Danites and the priest settled in the city of Laish and they set up that same silver idol to worship.  (Translation suggestions: Translate Names)   )	['H4318']	 assyria, dan, ephraim, falsegod, isaiah, kingdomofjudah, judgeposition, levite, priest, prophet, samaria, silver	* Jeremiah 26:18-19* Micah 01:1* Micah 06:02{{tag>publish ktlink}
469	michael	names	Michael	Michael is the chief of all God's holy, obedient angels. He is the only angel who is specifically referred to as the "archangel" of God.  * The term "archangel" literally means "chief angel" or "ruling angel." * Michael is a warrior who fights against God's enemies and protects God's people. * He led the Israelites in fighting against the Persian army. In the end times he will lead the armies of Israel in the final battle against the forces of evil, as foretold in Daniel. * There are also several men in the Bible with the name Michael. Several men are identified as being the "son of Michael"  (Translation suggestions: Translate Names)  (See also: angel, daniel, messenger, persia)	['H4317', 'G3413']		* Daniel 10:13* Daniel 10:21* Ezra 08:08* Revelation 12:7-9
470	midian	names	Midian, Midianite, Midianites	Midian was a son of Abraham and his wife Keturah. It is also the name of a people group and region located in the northern Arabian Desert to the south of the land of Canaan. The people of that group were called "Midianites."  * When Moses first left Egypt, he went to the region of Midian where he met the daughters of Jethro and helped them water their flocks. Later Moses married one of Jethro's daughters. * Joseph was taken to Egypt by a group of Midianite slave traders. * Many years later the Midianites attacked and raided the Israelites in the land of Canaan. Gideon led the Israelites in defeating them. * Many of the modern-day Arabian tribes are descendants of this group.  (See also   arabia, egypt, flock, gideon, jethro, moses)	['H4080', 'H4084', 'H4092']		* Acts 07:30* Exodus 02:16* Genesis 25:1-4* Genesis 36:34-36* Genesis 37:28* Judges 07:1
471	miriam	names	Miriam	Miriam was the older sister of Aaron and Moses.  * When she was young, Miriam was instructed by her mother to watch over her baby brother Moses who was in a basket among the reeds of the Nile River. When the pharaoh's daughter found the baby and needed someone to take care of him for her, Miriam brought her mother to do it. * Miriam led the Israelites in a dance of joy and thanksgiving after they had escaped from the Egyptians by crossing the Red Sea. * Years later as the Israelites were wandering in the desert, Miram and Aaron began speaking badly about Moses because he had married a Cushite woman. * Because of her rebellion in speaking against Moses, God caused Miriam to become sick with leprosy. But later God healed her when Moses interceded for her.  (Translation suggestions: Translate Names)   	['H4813']	 aaron, cush, intercede, moses, nileriver, pharaoh, rebel)	* 1 Chronicles 06:1-3* Deuteronomy 24:8-9* Micah 06:04* Numbers 12:02* Numbers 20:1
472	mishael	names	Mishael	Mishael is the name of three men in the Old Testament.  * One man named Mishael was a cousin of Aaron. When two of Aaron's sons were killed by God after they offered incense in a away that did not follow what God had told them to do, Mishael and his brother were given the task of carrying the dead bodies outside the Israelite camp. * Another man named Mishael stood beside Ezra when he publicly read the rediscovered law. * During the time when the people of Israel were in exile in Babylon, a young man named Mishael was also captured and forced to live in Babylon. The Babylonians gave him the name, "Meshach." He, along with his companions, Azariah (Shadrach) and Hananiah (Abednego), refused to worship the king's statue and were thrown into a fiery furnace.  (Translation suggestions: Translate Names)   	['H4332', 'H4333']	 aaron, azariah, babylon, daniel, hananiah)	* Daniel 01:6-7* Daniel 02:17-18
473	mizpah	names	Mizpah	Mizpah is the name of several towns mentioned in the Old Testament. It means, "look-out point" or "watchtower."  * When David was being pursued by Saul, he left his parents in Mizpah, under the protection of the king of Moab. * One city called Mizpah was located on the border between the kingdoms of Judah and Israel. It was a major military center.  (Translation suggestions: Translate Names)   	['H4708', 'H4709']	 david, kingdomofjudah, kingdomofisrael, moab, saul)	* 1 Kings 15:20-22* 1 Samuel 07:5-6* 1 Samuel 07:10-11* Jeremiah 40:5-6* Judges 10:17-18
474	moab	names	Moab, Moabite, Moabitess	Moab was the son of Lot's elder daughter. It also became the name of the land where he and his family lived. The term "Moabite" refers to a person who is descended from Moab or who lives in the country of Moab.  * The country of Moab was located east of the Salt Sea. * Moab was southeast from the town of Bethlehem where Naomi's family lived. * The people in Bethlehem called Ruth a "Moabitess" because she was a woman from the country of Moab. This term could also be translated as "Moabite woman" or "woman from Moab."  (Translation suggestions: How to Translate Names)   )	['H4124', 'H4125']	 bethlehem, judea, lot, ruth, saltsea	* Genesis 19:37* Genesis 36:34-36* Ruth 01:1-2* Ruth 01:22
475	molech	names	Molech, Moloch	Molech was the name of one of the false gods that the Canaanites worshiped. Other spellings are "Moloch" and "Molek."  * People who worshiped Molech sacrificed their children to him by means of fire. * Some of the Israelites also worshiped Molech instead of the one true God, Yahweh. They followed the evil practices of Molech worshipers, including sacrificing their children.  (Translation suggestions: How to Translate Names)   )	['H4428', 'H4432', 'G3434']	 canaan, evil, falsegod, god, falsegod, sacrifice, true, worship, yahweh	* 1 Kings 11:07* 2 Kings 23:10* Acts 07:43* Jeremiah 32:33-35* Leviticus 18:21
476	mordecai	names	Mordecai	Mordecai was a Jewish man living in the country of Persia. He was the guardian of his cousin Esther, who later became the wife of the Persian king, Ahasuerus.  * While working at the royal palace, Mordecai overheard men plotting together to kill King Ahasuerus. He reported this and the king's life was saved. * Some time later, Mordecai also found out about a plan to kill all the Jews in the kingdom of Persia. He advised Esther to appeal to the king to save her people.  (Translation suggestions: Translate Names)   	['H4782']	 ahasuerus, babylon, esther, persia)	* Esther 02:06* Esther 03:06* Esther 08:02* Esther 10:02
477	moses	names	Moses	Moses was a prophet and leader of the Israelite people for over 40 years.    * When Moses was a baby, Moses' parents put him in a basket in the reeds of the Nile River to hide him from the Egyptian Pharaoh. Moses' sister Miriam watched over him there. Moses' life was spared when the pharaoh's daughter found him and took him to the palace to raise him as her son. * God chose Moses to free the Israelites from slavery in Egypt and to lead them to the Promised Land. * After the Israelites' escape from Egypt and while they were wandering in the desert, God gave Moses two stone tablets with the Ten Commandments written on them. * Near the end of his life, Moses saw the Promised Land, but didn't get to live in it because he disobeyed God.  (Translation suggestions: How to Translate Names)   )	['H4872', 'H4873', 'G3475']	 miriam, promisedland, tencommandments	* Acts 07:21* Acts 07:30* Exodus 02:10* Exodus 09:01* Matthew 17:04* Romans 05:14
478	mounthermon	names	Mount Hermon	Mount Hermon is the name of the tallest mountain in Israel at the southern tip of the Lebanon mountain range.  * It is located north of the Sea of Galilee, at the northern border between Israel and Syria. * Other names given to Mount Hermon by other people groups were "Mount Sirion" and "Mount Senir." * Mount Hermon has three major peaks. The tallest peak is around 2,800 meters high.  (Translation suggestions: How to Translate Names)  (See also: israel, seaofgalilee, syria)	['H2022', 'H2768', 'H2769', 'H8149']		* 1 Chronicles 05:23-24* Ezekiel 27:4-5* Joshua 11:16-17* Psalms 042:06* Song of Solomon 04:8
479	mountofolives	names	Mount of Olives	The Mount of Olives is a mountain or large hill located near the east side of the city of Jerusalem. It is about 787 meters high.  * In the Old Testament, this mountain is sometimes referred to as "the mountain that is east of Jerusalem." * The New Testament records several occasions when Jesus and his disciples went to the Mount of Olives to pray and rest. * Jesus was arrested in the Garden of Gethsemane, which is located on the Mount of Olives. * This could also be translated as "Olive Hill" or "Olive Tree Mountain."  (See also: Translate Names)   	['H2022', 'H2132', 'G3735', 'G1636']	 gethsemane, olive)	* Luke 19:29* Luke 19:37* Mark 13:03* Matthew 21:1-3* Matthew 24:3-5* Matthew 26:30
480	naaman	names	Naaman	In the Old Testament, Naaman was the commander of the army of the king of Aram.   * Naaman had a terrible skin disease called leprosy that could not be cured. * A Jewish slave in Naaman's household told him to go ask the prophet Elisha to heal him. * Elisha told Naaman to wash seven times in the Jordan River. When Naaman obeyed, God healed him of his disease. * As a result, Naaman came to believe in the only true God, Yahweh. * Two other men named Naaman were descendants of Jacob's son Benjamin.  (Translation suggestions: How to Translate Names)   	['H5283', 'G3497']	 aram, jordanriver, leprosy, prophet)	* 1 Chronicles 08:6-7* 2 Kings 05:01* Luke 04:27
481	nahor	names	Nahor	Nahor was the name of two relatives of Abraham, his grandfather and his brother.  * Abraham's brother Nahor was the grandfather of Isaac's wife Rebekah. * The phrase "city of Nahor" could mean  "the city named Nahor" or "the city where Nahor had lived" or "Nahor's city."   (Translation suggestions: How to Translate Names)   	['H5152', 'G3493']	 abraham, rebekah)	* 1 Chronicles 01:24-27* Genesis 31:53* Joshua 24:02* Luke 03:34
482	nahum	names	Nahum	Nahum was a prophet who preached during the time when the evil King Manasseh was ruling over Judah.  * Nahum was from the town of Elkosh, which was about 20 miles from Jerusalem.  * The Old Testament book of Nahum records his prophecies about the destruction of the Assyrian city of Nineveh.  (Translation suggestions: How to Translate Names)   )	['H5151', 'G3486']	 assyria, manasseh, prophet, nineveh	* Nahum 01:1
483	naphtali	names	Naphtali	Naphtali was the sixth son of Jacob. His descendants formed the tribe of Naphtali, which was one of the twelve tribes of Israel.  * Sometimes the name Naphtali was used to refer to the land where the tribe lived. (See: synecdoche) * The land of Naphtali was located in the northern part of Israel, next to the tribes of Dan and Asher. its eastern border was on the western shoreline of the Sea of Chinnereth. * This tribe was mentioned in both the Old and New Testaments of the Bible.    (Translation suggestions: How to Translate Names)   )	['H5321', 'G3508']	 asher, dan, jacob, seaofgalilee, 12tribesofisrael	* 1 Kings 04:15* Deuteronomy 27:13-14* Ezekiel 48:1-3* Genesis 30:08* Judges 01:33* Matthew 04:13
484	nathan	names	Nathan	Nathan was a faithful prophet of God who lived while David was king over Israel.  * God sent Nathan to confront David after David sinned grievously against Uriah. * Nathan rebuked David in spite of the fact that David was the king. * David repented of his sin after Nathan confronted him.  (Translation suggestions: How to Translate Names)   	['H5416', 'G3481']	 david, faithful, prophet, uriah)	* 1 Chronicles 17:1-2* 2 Chronicles 09:29* 2 Samuel 12:1-3* Psalm 051:01
485	nazareth	names	Nazareth, Nazarene	Nazareth is a town in the region of Galilee in northern Israel. It is about 100 kilometers north of Jerusalem, and it took about three to five days to travel on foot.  * Joseph and Mary were from Nazareth, and this is where they raised Jesus. That is why Jesus was known as "the Nazarene." * Many of the Jews living in Nazareth did not respect Jesus' teaching because he had grown up among them, and they thought he was just an ordinary person. * Once, when Jesus was teaching in Nazareths synagogue, the Jews there tried to kill him because he claimed to be the Messiah and had rebuked them for rejecting him. * The remark Nathaniel made when he heard that Jesus was from Nazareth indicated that this city was not thought of very highly.   	['G3478', 'G3479', 'G3480']	 christ, galilee, josephnt, mary)	* Acts 26:9-11* John 01:43-45* Luke 01:26-29* Mark 16:5-7* Matthew 02:23* Matthew 21:9-11* Matthew 26:71-72
486	nebuchadnezzar	names	Nebuchadnezzar	Nebuchadnezzar was a king of the Babylonian Empire whose powerful army conquered many people groups and nations.  * Under Nebuchadnezzar's leadership, the Babylonian army attacked and conquered the kingdom of Judah, and took most of the people of Judah to Babylon as captives. The captives were forced to live there for a period of 70 years known as the "Babylonian Exile. * One of the exiles, Daniel, interpreted some of King Nebuchadnezzar's dreams. * Three other captured Israelites, Hananiah, Mishael, and Azariah, were thrown into a fiery furnace when they refused to bow down to a gigantic gold statue that Nebuchadnezzar had made. * King Nebuchadnezzar was very arrogant and worshiped false gods. When he conquered Judah, he stole many gold and silver objects from the temple in Jerusalem. * Because Nebuchadnezzar was proud and refused to turn away from worshiping false gods, Yahweh caused him to be destitute for seven years, living like an animal. After the seven years, God restored Nebuchadnezzar when he humbled himself and praised the one true God, Yahweh.  (Translation suggestions: How to Translate Names)   	['H5019', 'H5020']	 arrogant, azariah, babylon, hananiah, mishael)	* 1 Chronicles 06:15* 2 Kings 25:1-3* Daniel 01:02* Daniel 04:04* Ezekiel 26:08
487	negev	names	Negev	The Negev is a desert region in the southern part of Israel, southwest of the Salt Sea.  * The original word means "the South," and some English versions translate it this way. * It could be that the "South" is not located where the Negev Desert is today. * When Abraham lived in the city of Kadesh, he was in the Negev or southern region. * Isaac was living in the Negev when Rebekah traveled to meet him and become his wife. * The Jewish tribes of Judah and Simeon lived in this southern region. * The largest city in the Negev region was Beersheba.  (Translation suggestions: How to Translate Names)   	['H5045', 'H6160']	 abraham, beersheba, israel, judah, kadesh, saltsea, simeon)	* Genesis 12:09* Genesis 20:1-3* Genesis 24:62* Joshua 03:14-16* Numbers 13:17-20
488	nehemiah	names	Nehemiah	Nehemiah was an Israelite forced to move to the Babylonian empire when the people of Israel and Judah were taken captive by the Babylonians.  * While he was the cupbearer to the Persian king, Artaxerxes, Nehemiah asked the king for permission to return to Jerusalem. * Nehemiah led the Israelites in rebuilding the walls of Jerusalem which had been destroyed by the Babylonians. * For twelve years Nehemiah was the governor of Jerusalem before returning to the king's palace. * The Old Testament book of Nehemiah tells the story of Nehemiah's work in rebuilding the walls and his governing of the people in Jerusalem. * There were also other men named Nehemiah in the Old Testament. Usually the name of the father was added, to distinguish which Nehemiah was being talked about.  (Translation suggestions: How to Translate Names)   )	['H5166']	 artaxerxes, babylon, jerusalem, son	* Ezra 02:1-2* Nehemiah 01:02* Nehemiah 10:03* Nehemiah 12:46
489	nileriver	names	Nile River, River of Egypt, the Nile	The Nile is a very long and wide river in northeastern Africa. It is especially well known as the main river of Egypt.  * The Nile River flows north through Egypt and into the Mediterranean Sea. * Crops grow well in the fertile land on either side of the Nile River. * Most Egyptians live near the Nile River since it is an important source of water for food crops. * The Israelites lived in the land of Goshen, which was very fertile because it was located along the Nile River. * When Moses was a baby, his parents placed him in a basket among the reeds of the Nile to hide him from Pharaoh's men.  (Translation suggestions: How to Translate Names)   	['H216', 'H2975', 'H4714', 'H5104']	 egypt, goshen, moses)	* Amos 08:08* Genesis 41:1-3* Jeremiah 46:08
490	nineveh	names	Nineveh, Ninevite	Nineveh was the capital city of Assyria.  A "Ninevite" was a person who lived in Nineveh.  * God sent the prophet Jonah to warn the Ninevites to turn from their wicked ways. The people repented and God did not destroy them. * The Assyrians later stopped serving God. They conquered the kingdom of Israel and carried the people away to Nineveh.  (Translation suggestions: How to Translate Names)   )	['H5210', 'G3535', 'G3536']	 assyria, jonah, repent, turn	* Genesis 10:11-14* Jonah 01:03* Jonah 03:03* Luke 11:32* Matthew 12:41
491	noah	names	Noah	Noah was a man who lived over 4,000 years ago, at the time when God sent a worldwide flood to destroy all the evil people in the world. God told Noah to build a gigantic ark in which he and his family could live while the flood waters covered the earth.  * Noah was a righteous man who obeyed God in everything. * When God told Noah how to build the gigantic ark, Noah built it exactly the way God told him to. * Inside the ark, Noah and his family were kept safe, and later their children and grandchildren filled the earth with people again. * Everyone born since the time of the flood is a descendant of Noah.  (Translation suggestions: How to Translate Names)   )	['H5146', 'G3575']	 descendant, ark	* Genesis 05:30-31* Genesis 05:32* Genesis 06:08* Genesis 08:01* Hebrews 11:7* Matthew 24:37
492	obadiah	names	Obadiah	Obadiah was an Old Testament prophet who prophesied against the people of Edom, who were the descendants of Esau. There were also many other men named Obadiah in the Old Testament.  * The book of Obadiah is the shortest book in the Old Testament and tells a prophecy that Obadiah received through a vision from God. * It is not clear when Obadiah lived and prophesied. It may have been during the paeriods that Jehoram, Ahaziah, Joash, and Athaliah, reigned in Judah. The prophets Daniel, Ezekiel, and Jeremiah would also have been prophesying during part of this time. * Obadiah may also have lived at a later time period, during the reign of King Zedekiah and the Babylonian captivity.  * Other men named Obadiah included a descendant of Sau,; a Gadite who became one of David's men, a palace administrator for King Ahab, an official of King Jehoshaphat, a man who helped with repairs to the temple during the time of King Josiah, and a Levite who was also a gatekeeper during the time of Nehemiah. * It could be that the writer of the book of Obadiah was one of these men.  (Translation suggestions: Translate Names)   )	['H5662']	 ahab, babylon, david, edom, esau, ezekiel, daniel, gad, jehoshaphat, josiah, levite, saul, zedekiah	* 1 Chronicles 03:21* 1 Chronicles 08:38-40* Ezra 08:8-11* Obadiah 01:02
493	omri	names	Omri	Omri was an army commander who became the sixth king of Israel.  * King Omri reigned for 12 years in the city of Tirzah.  * Like all the kings of Israel before him, Omri was a very evil king who led the people of Israel into more idol worship. * Omri was also the father of King Ahab.  (Translation suggestions: How to Translate Names)   )	['H6018']	 ahab, israel, jeroboam, tirzah	* 2 Chronicles 22:1-3
494	paddanaram	names	Paddan Aram	Paddan Aram was the name of a region where Abraham's family lived before moving to the land of Canaan. It means "plain of Aram."  * When Abraham left Haran in Paddan Aram to travel to the land of Canaan, most of the rest of his family stayed behind in Haran. * Many years later, Abraham's servant went to Paddan Aram to find a wife for Isaac among his relatives there and found Rebekah, grand-daughter of Bethuel. * Isaac and Rebekah's son Jacob also traveled to Paddan Aram and married two daughters of Rebekah's brother Laban who was living in Haran. * Aram, Paddan-Aram, and Aram-Nahariam were all part of the same region that is now where the modern-day country of Syria is located.    (Translation suggestions: How to Translate Names)   	['H6307']	 abraham, aram, bethuel, canaan, haran, jacob, laban, rebekah, syria)	* Genesis 28:02* Genesis 35:09* Genesis 46:12-15
495	paran	names	Paran	Paran was a desert or wilderness area east of Egypt and south of the land of Canaan. There was also a Mount Paran, which may have been another name for Mount Sinai.  * The slave Hagar and her son Ishmael went to live in the wilderness of Paran after Sarah ordered Abraham to send them away. * When Moses led the Israelites out of Egypt, they passed through the wilderness of Paran. * It was from Kadesh-Barnea in the wilderness of Paran that Moses sent twelve men to spy out the land of Canaan and bring back a report. * The wilderness of Zin was north of Paran and the wilderness of Sin was south of Paran.  (Translation suggestions: How to Translate Names)   	['H364', 'H6290']	 canaan, desert, egypt, kadesh, sinai)	* 1 Kings 11:18* 1 Samuel 25:1* Genesis 21:19-21* Numbers 10:11-13* Numbers 13:3-4
496	paul	names	Paul, Saul	Paul was a leader of the early church who was sent by Jesus to take the good news to many other people groups.  * Paul was a Jew who was born in the Roman city of Tarsus, and was therefore also a Roman citizen. * Paul was originally called by his Jewish name, Saul. * Saul became a Jewish religious leader and arrested Jews who became Christians because he thought they were dishonoring God by believing in Jesus. * Jesus revealed himself to Saul in a blinding light and told him to stop hurting Christians. * Saul believed in Jesus and began teaching his fellow Jews about him. * Later, God sent Saul to teach non-Jewish people about Jesus and started churches in different cities and provinces of the Roman empire. At this time he started being called by the Roman name "Paul." * Paul also wrote letters to encourage and teach Christians in the churches in these cities. Several of these letters are in the New Testament.  (Translation suggestions: How to Translate Names)   	['G3972', 'G4569']	 christian, jewishleaders, rome)	* 1 Corinthians 01:03* Acts 08:03* Acts 09:26* Acts 13:10* Galatians 01:01* Philemon 01:08
497	peor	names	Peor, Mount Peor, Baal Peor	The terms "Peor" and "Mount Peor" refer to a mountain located northeast of the Salt Sea, in the region of Moab.  * The name "Beth Peor" was the name of a city, probably located on that mountain or near it. This was where Moses died after God showed him the Promised Land. * "Baal Peor" was a false god of the Moabites that they worshiped at Mount Peor. The Israelites also started worshiping this idol and God punished them for it.  (Translation suggestions: How to Translate Names)   	['H1047', 'H1187', 'H6465']	 baal, falsegod, moab, saltsea, worship)	* Numbers 23:28-30* Numbers 31:16-17* Psalms 106:28-29
498	perizzite	names	Perizzite	​The Perizzites were one of several people groups in the land of Canaan. Little is known about this group as to who their ancestors were or what part of Canaan they lived in.  * The Perizzites are mentioned most frequently in the Old Testament Book of Judges, where it is recorded that the Perizzites intermarried with the Israelites and influenced them to worship false gods. * Note that the clan of Perez, called the "Perezites," was a different people group from the Perizzites. It may be necessary to spell the names very differently to make this clear.  (Translation suggestions: How to Translate Names)   	['H6522']	 canaan, falsegod)	* 1 Kings 09:20-21* 2 Chronicles 08:7-8* Exodus 03:16-18* Genesis 13:07* Joshua 03:9-11
499	persia	names	Persia, Persians	Persia was a country that also became a powerful empire founded by Cyrus the Great in 550 BC. The country of Persia was located southeast of Babylonia and Assyria in a region that is now the modern-day country of Iran.   * The people of Persia were called "Persians." * Under King Cyrus' decree, the Jews were freed from their captivity in Babylon and allowed to go home, and the temple in Jerusalem was rebuilt, with funds provided by the Persian Empire. * King Artaxerxes was the ruler of the Persian Empire when Ezra and Nehemiah went back to Jerusalem to rebuild the walls of Jerusalem. * Esther became a queen of the Persian empire when she married King Ahasuerus.   	['H6539', 'H6540', 'H6542', 'H6543']	 ahasuerus, artaxerxes, assyria, babylon, cyrus, esther, ezra, nehemiah)	* 2 Chronicles 36:20* Daniel 10:13* Esther 01:3-4* Ezekiel 27:10
500	peter	names	Peter, Simon Peter, Cephas	Peter was one of Jesus' twelve apostles. He was an important leader of the early Church.  * Before Jesus called him to be his disciple, Peter's name was Simon. * Later, Jesus also named him "Cephas," which means "stone" or "rock" in the Aramaic language. The name Peter also means "stone" or "rock" in the Greek language. * God worked through Peter to heal people and to preach the good news about Jesus. * Two books in the New Testament are letters that Peter wrote to encourage and teach fellow believers.  (Translation suggestions: How to Translate Names)   	['G2786', 'G4074', 'G4613']	 disciple, apostle)	* Acts 08:25* Galatians 02:6-8* Galatians 02:12* Luke 22:58* Mark 03:16* Matthew 04:18-20* Matthew 08:14* Matthew 14:30* Matthew 26:33-35
501	pharaoh	names	Pharaoh, king of Egypt	In ancient times, the kings who ruled over the country of Egypt were called pharaohs.  * Altogether, over 300 pharaohs ruled Egypt for more than 2,000 years. * These Egyptians kings were very powerful and wealthy. * Several of these pharaohs are mentioned in the Bible. * Often this title is used as a name rather than as a title. In these cases, it is capitalized and written as "Pharaoh."  (Translation suggestions: How to Translate Names)   	['H4428', 'H4714', 'H6547', 'G5328']	 egypt, king)	* Acts 07:9-10* Acts 07:13* Acts 07:21* Genesis 12:15* Genesis 40:07* Genesis 41:25
502	philip	names	Philip, the evangelist	In the early Christian church in Jerusalem, Philip was one of seven leaders chosen to care for the poor and needy Christians, especially the widows.  * God used Philip to share the gospel with people in many different towns in the provinces of Judea and Galilee, including an Ethiopian man he met on the desert road to Gaza from Jerusalem. * Years later Philip was living in Caesarea when Paul and his companions stayed at his house on their way back to Jerusalem. * Most Bible scholars think that Philip the evangelist was not the same man as Jesus' apostle by that name. Some languages may prefer to use slightly different spellings for the names of these two men to make it clear they are different men.  (Translation suggestions: How to Translate Names)   	['G5376']	 philiptheapostle)	* Acts 06:5-6* Acts 08:06* Acts 08:13* Acts 08:31* Acts 08:36* Acts 08:40
503	philippi	names	Philippi, Philippians	Philippi was a major city and Roman colony located in Macedonia in the northern part of ancient Greece.  * Paul and Silas traveled to Philippi to preach about Jesus to the people there. * While in Philippi, Paul and Silas were arrested, but God miraculously freed them. * The New Testament book of Philippians is a letter that the apostle Paul wrote to the Christians in the church at Philippi. * Note that this is a different city from Caesarea Philippi which was located in northeastern Israel near Mount Hermon.    	['G5374', 'G5375']	 caesarea, christian, church, macedonia, paul, silas)	* 1 Thessalonians 02:1-2* Acts 16:11* Matthew 16:13-16* Philippians 01:01
504	philiptheapostle	names	Philip, the apostle	Philip the apostle was one of the original twelve disciples of Jesus. He was from the town of Bethsaida.  * Philip brought Nathanael to meet Jesus. * Jesus questioned Philip about how to provide food for a crowd of over 5,000 people. * At the last Passover supper that Jesus ate with his disciples, he talked to them about God, his Father. Philip asked Jesus to show them the Father. * Some languages may prefer to spell this Philip's name in a different way from the other Philip (the evangelist) to avoid confusion.  (Translation suggestions: How to Translate Names)   	['G5376']	 philip)	* Acts 01:14* John 01:44* John 06:06* Luke 06:14* Mark 03:17-19
505	philistia	names	Philistia	Philistia is the name of a large region in the land of Canaan, located along the coast of the Mediterranean Sea.  * The region was located along the very fertile coastal plain reaching from Joppa in the north to Gaza in the south. It was about 64 km long and 16 km wide. * Philistia was occupied by the "Philistines," a powerful people group who were frequent enemies of the Israelites.   	['H776', 'H6429', 'H6430']	 philistines, gaza, joppa)	* 1 Chronicles 10:9-10* Joel 03:04* Psalms 060:8-9
506	philistines	names	Philistines	The Philistines were a people group who occupied a region known as Philistia​ along the coast of the Mediterranean Sea. Their name means "people of the sea."  * There were five main Philistine cities: Ashdod, Ashkelon, Ekron, Gath, and Gaza. * The city of Ashdod was in the northern part of Philistia, and the city of Gaza was in the southern part. * The Philistines are probably best known for the many years they were at war against the Israelites. * The judge Samson was a famous warrior against the Philistines, using supernatural strength from God. * King David often led battles against the Philistines, including the time as a youth when he defeated the Philistine warrior, Goliath.  (Translation suggestions: How to Translate Names)   )	['H6429', 'H6430']	 ashdod, ashkelon, david, ekron, gath, gaza, goliath, saltsea	* 1 Chronicles 18:9-11* 1 Samuel 13:04* 2 Chronicles 09:25-26* Genesis 10:11-14* Psalm 056:1-2
507	phinehas	names	Phinehas	Phineas was the name of two men in the Old Testament.  * One of Aaron's grandsons was a priest named Phinehas, who strongly opposed the worship of false gods in Israel. * Phineas saved the Israelites from a plague that Yahweh had sent to punish them for marrying Midianite women and worshiping their false gods. * On several occasions Phinehas went with the Israelite army to destroy the Midianites. * The other Phinehas mentioned in the Old Testament was one of the evil sons of Eli the priest during the time of the prophet Samuel. * Phinehas and his brother Hophni were both killed when the Philistines attacked Israel and stole the Ark of the Covenant.  (Translation suggestions: Translate Names)   )	['H6372']	 arkofthecovenant, jordanriver, midian, philistines, samuel	* 1 Samuel 04:04* Ezra 08:02* Joshua 22:13-14* Numbers 25:6-7
508	phonecia	names	Phoenicia, Syrophoenician	In ancient times, Phoenicia was a wealthy nation located in Canaan along the coast of the Mediterranean Sea, north of Israel.  * Phoenicia occupied an area of land that was in the western region of what is the present-day country of Lebanon. * In New Testament times, the capital of Phoenicia was Tyre. Another important Phoenician city was Sidon. Phoenicia was near Syria, so people from that area were called "Syrophoenician." * Phoenicians were well-known for their woodworking skills using their country's plentiful cedar trees, for their production of a costly purple dye, and for their ability to travel and trade by sea. They were also highly skilled boat builders. * One of the earliest alphabets was created by the Phoenician people. Their alphabet was widely used because of their contact with many people groups through trading.  (Translation suggestions: How to Translate Names)   	['H3667', 'G4949', 'G5403']	 cedar, purple, sidon, tyre)	* Acts 11:19-21* Acts 15:3-4* Acts 21:02* Isaiah 23:10-12
509	pilate	names	Pilate	Pilate was the governor of the Roman province of Judea who sentenced Jesus to death.  * Because Pilate was the governor, he had the authority to put criminals to death. * The Jewish religious leaders wanted Pilate to crucify Jesus, so they lied and said that Jesus was a criminal. * Pilate realized that Jesus was not guilty, but he was afraid of the crowd and wanted to please them, so he ordered his soldiers to crucify Jesus.  (Translation suggestions: How to Translate Names)   	['G4091', 'G4194']	 crucify, governor, guilt, judea, rome)	* Acts 04:27-28* Acts 13:28* Luke 23:02* Mark 15:02* Matthew 27:13* Matthew 27:58
